"productkey","englishproductname","color","safetystocklevel","reorderpoint","size","englishproductsubcategoryname","englishproductcategoryname"
299,"HL Mountain Frame - Black, 44","Black",500,375,"44","Mountain Frames","Components"
299,"HL Mountain Frame - Black, 44","Black",500,375,"44","Mountain Frames","Components"
299,"HL Mountain Frame - Black, 44","Black",500,375,"44","Mountain Frames","Components"
299,"HL Mountain Frame - Black, 44","Black",500,375,"44","Mountain Frames","Components"
300,"HL Mountain Frame - Black, 48","Black",500,375,"48","Mountain Frames","Components"
300,"HL Mountain Frame - Black, 48","Black",500,375,"48","Mountain Frames","Components"
300,"HL Mountain Frame - Black, 48","Black",500,375,"48","Mountain Frames","Components"
300,"HL Mountain Frame - Black, 48","Black",500,375,"48","Mountain Frames","Components"
301,"HL Mountain Frame - Black, 46","Black",500,375,"46","Mountain Frames","Components"
301,"HL Mountain Frame - Black, 46","Black",500,375,"46","Mountain Frames","Components"
301,"HL Mountain Frame - Black, 46","Black",500,375,"46","Mountain Frames","Components"
301,"HL Mountain Frame - Black, 46","Black",500,375,"46","Mountain Frames","Components"
302,"HL Mountain Frame - Black, 46","Black",500,375,"46","Mountain Frames","Components"
302,"HL Mountain Frame - Black, 46","Black",500,375,"46","Mountain Frames","Components"
302,"HL Mountain Frame - Black, 46","Black",500,375,"46","Mountain Frames","Components"
302,"HL Mountain Frame - Black, 46","Black",500,375,"46","Mountain Frames","Components"
303,"HL Mountain Frame - Black, 46","Black",500,375,"46","Mountain Frames","Components"
303,"HL Mountain Frame - Black, 46","Black",500,375,"46","Mountain Frames","Components"
303,"HL Mountain Frame - Black, 46","Black",500,375,"46","Mountain Frames","Components"
303,"HL Mountain Frame - Black, 46","Black",500,375,"46","Mountain Frames","Components"
304,"HL Mountain Frame - Black, 38","Black",500,375,"38","Mountain Frames","Components"
304,"HL Mountain Frame - Black, 38","Black",500,375,"38","Mountain Frames","Components"
304,"HL Mountain Frame - Black, 38","Black",500,375,"38","Mountain Frames","Components"
304,"HL Mountain Frame - Black, 38","Black",500,375,"38","Mountain Frames","Components"
305,"HL Mountain Frame - Black, 38","Black",500,375,"38","Mountain Frames","Components"
305,"HL Mountain Frame - Black, 38","Black",500,375,"38","Mountain Frames","Components"
305,"HL Mountain Frame - Black, 38","Black",500,375,"38","Mountain Frames","Components"
305,"HL Mountain Frame - Black, 38","Black",500,375,"38","Mountain Frames","Components"
306,"HL Mountain Frame - Black, 38","Black",500,375,"38","Mountain Frames","Components"
306,"HL Mountain Frame - Black, 38","Black",500,375,"38","Mountain Frames","Components"
306,"HL Mountain Frame - Black, 38","Black",500,375,"38","Mountain Frames","Components"
306,"HL Mountain Frame - Black, 38","Black",500,375,"38","Mountain Frames","Components"
307,"HL Mountain Frame - Silver, 38","Silver",500,375,"38","Mountain Frames","Components"
307,"HL Mountain Frame - Silver, 38","Silver",500,375,"38","Mountain Frames","Components"
307,"HL Mountain Frame - Silver, 38","Silver",500,375,"38","Mountain Frames","Components"
307,"HL Mountain Frame - Silver, 38","Silver",500,375,"38","Mountain Frames","Components"
335,"Road-650 Black, 60","Black",100,75,"60","Road Bikes","Bikes"
335,"Road-650 Black, 60","Black",100,75,"60","Road Bikes","Bikes"
335,"Road-650 Black, 60","Black",100,75,"60","Road Bikes","Bikes"
335,"Road-650 Black, 60","Black",100,75,"60","Road Bikes","Bikes"
308,"HL Mountain Frame - Silver, 38","Silver",500,375,"38","Mountain Frames","Components"
308,"HL Mountain Frame - Silver, 38","Silver",500,375,"38","Mountain Frames","Components"
308,"HL Mountain Frame - Silver, 38","Silver",500,375,"38","Mountain Frames","Components"
308,"HL Mountain Frame - Silver, 38","Silver",500,375,"38","Mountain Frames","Components"
309,"HL Mountain Frame - Silver, 38","Silver",500,375,"38","Mountain Frames","Components"
309,"HL Mountain Frame - Silver, 38","Silver",500,375,"38","Mountain Frames","Components"
309,"HL Mountain Frame - Silver, 38","Silver",500,375,"38","Mountain Frames","Components"
309,"HL Mountain Frame - Silver, 38","Silver",500,375,"38","Mountain Frames","Components"
310,"Road-150 Red, 62","Red",100,75,"62","Road Bikes","Bikes"
310,"Road-150 Red, 62","Red",100,75,"62","Road Bikes","Bikes"
310,"Road-150 Red, 62","Red",100,75,"62","Road Bikes","Bikes"
310,"Road-150 Red, 62","Red",100,75,"62","Road Bikes","Bikes"
311,"Road-150 Red, 44","Red",100,75,"44","Road Bikes","Bikes"
311,"Road-150 Red, 44","Red",100,75,"44","Road Bikes","Bikes"
311,"Road-150 Red, 44","Red",100,75,"44","Road Bikes","Bikes"
311,"Road-150 Red, 44","Red",100,75,"44","Road Bikes","Bikes"
312,"Road-150 Red, 48","Red",100,75,"48","Road Bikes","Bikes"
312,"Road-150 Red, 48","Red",100,75,"48","Road Bikes","Bikes"
312,"Road-150 Red, 48","Red",100,75,"48","Road Bikes","Bikes"
312,"Road-150 Red, 48","Red",100,75,"48","Road Bikes","Bikes"
313,"Road-150 Red, 52","Red",100,75,"52","Road Bikes","Bikes"
313,"Road-150 Red, 52","Red",100,75,"52","Road Bikes","Bikes"
313,"Road-150 Red, 52","Red",100,75,"52","Road Bikes","Bikes"
313,"Road-150 Red, 52","Red",100,75,"52","Road Bikes","Bikes"
314,"Road-150 Red, 56","Red",100,75,"56","Road Bikes","Bikes"
314,"Road-150 Red, 56","Red",100,75,"56","Road Bikes","Bikes"
314,"Road-150 Red, 56","Red",100,75,"56","Road Bikes","Bikes"
314,"Road-150 Red, 56","Red",100,75,"56","Road Bikes","Bikes"
315,"Road-450 Red, 58","Red",100,75,"58","Road Bikes","Bikes"
315,"Road-450 Red, 58","Red",100,75,"58","Road Bikes","Bikes"
315,"Road-450 Red, 58","Red",100,75,"58","Road Bikes","Bikes"
315,"Road-450 Red, 58","Red",100,75,"58","Road Bikes","Bikes"
316,"Road-450 Red, 60","Red",100,75,"60","Road Bikes","Bikes"
316,"Road-450 Red, 60","Red",100,75,"60","Road Bikes","Bikes"
316,"Road-450 Red, 60","Red",100,75,"60","Road Bikes","Bikes"
316,"Road-450 Red, 60","Red",100,75,"60","Road Bikes","Bikes"
317,"Road-450 Red, 44","Red",100,75,"44","Road Bikes","Bikes"
317,"Road-450 Red, 44","Red",100,75,"44","Road Bikes","Bikes"
317,"Road-450 Red, 44","Red",100,75,"44","Road Bikes","Bikes"
317,"Road-450 Red, 44","Red",100,75,"44","Road Bikes","Bikes"
318,"Road-450 Red, 48","Red",100,75,"48","Road Bikes","Bikes"
318,"Road-450 Red, 48","Red",100,75,"48","Road Bikes","Bikes"
318,"Road-450 Red, 48","Red",100,75,"48","Road Bikes","Bikes"
318,"Road-450 Red, 48","Red",100,75,"48","Road Bikes","Bikes"
319,"Road-450 Red, 52","Red",100,75,"52","Road Bikes","Bikes"
319,"Road-450 Red, 52","Red",100,75,"52","Road Bikes","Bikes"
319,"Road-450 Red, 52","Red",100,75,"52","Road Bikes","Bikes"
319,"Road-450 Red, 52","Red",100,75,"52","Road Bikes","Bikes"
320,"Road-650 Red, 58","Red",100,75,"58","Road Bikes","Bikes"
320,"Road-650 Red, 58","Red",100,75,"58","Road Bikes","Bikes"
320,"Road-650 Red, 58","Red",100,75,"58","Road Bikes","Bikes"
320,"Road-650 Red, 58","Red",100,75,"58","Road Bikes","Bikes"
321,"Road-650 Red, 58","Red",100,75,"58","Road Bikes","Bikes"
321,"Road-650 Red, 58","Red",100,75,"58","Road Bikes","Bikes"
321,"Road-650 Red, 58","Red",100,75,"58","Road Bikes","Bikes"
321,"Road-650 Red, 58","Red",100,75,"58","Road Bikes","Bikes"
322,"Road-650 Red, 60","Red",100,75,"60","Road Bikes","Bikes"
322,"Road-650 Red, 60","Red",100,75,"60","Road Bikes","Bikes"
322,"Road-650 Red, 60","Red",100,75,"60","Road Bikes","Bikes"
322,"Road-650 Red, 60","Red",100,75,"60","Road Bikes","Bikes"
323,"Road-650 Red, 60","Red",100,75,"60","Road Bikes","Bikes"
323,"Road-650 Red, 60","Red",100,75,"60","Road Bikes","Bikes"
323,"Road-650 Red, 60","Red",100,75,"60","Road Bikes","Bikes"
323,"Road-650 Red, 60","Red",100,75,"60","Road Bikes","Bikes"
324,"Road-650 Red, 62","Red",100,75,"62","Road Bikes","Bikes"
324,"Road-650 Red, 62","Red",100,75,"62","Road Bikes","Bikes"
324,"Road-650 Red, 62","Red",100,75,"62","Road Bikes","Bikes"
324,"Road-650 Red, 62","Red",100,75,"62","Road Bikes","Bikes"
325,"Road-650 Red, 62","Red",100,75,"62","Road Bikes","Bikes"
325,"Road-650 Red, 62","Red",100,75,"62","Road Bikes","Bikes"
325,"Road-650 Red, 62","Red",100,75,"62","Road Bikes","Bikes"
325,"Road-650 Red, 62","Red",100,75,"62","Road Bikes","Bikes"
326,"Road-650 Red, 44","Red",100,75,"44","Road Bikes","Bikes"
326,"Road-650 Red, 44","Red",100,75,"44","Road Bikes","Bikes"
326,"Road-650 Red, 44","Red",100,75,"44","Road Bikes","Bikes"
326,"Road-650 Red, 44","Red",100,75,"44","Road Bikes","Bikes"
327,"Road-650 Red, 44","Red",100,75,"44","Road Bikes","Bikes"
327,"Road-650 Red, 44","Red",100,75,"44","Road Bikes","Bikes"
327,"Road-650 Red, 44","Red",100,75,"44","Road Bikes","Bikes"
327,"Road-650 Red, 44","Red",100,75,"44","Road Bikes","Bikes"
328,"Road-650 Red, 48","Red",100,75,"48","Road Bikes","Bikes"
328,"Road-650 Red, 48","Red",100,75,"48","Road Bikes","Bikes"
328,"Road-650 Red, 48","Red",100,75,"48","Road Bikes","Bikes"
328,"Road-650 Red, 48","Red",100,75,"48","Road Bikes","Bikes"
329,"Road-650 Red, 48","Red",100,75,"48","Road Bikes","Bikes"
329,"Road-650 Red, 48","Red",100,75,"48","Road Bikes","Bikes"
329,"Road-650 Red, 48","Red",100,75,"48","Road Bikes","Bikes"
329,"Road-650 Red, 48","Red",100,75,"48","Road Bikes","Bikes"
330,"Road-650 Red, 52","Red",100,75,"52","Road Bikes","Bikes"
330,"Road-650 Red, 52","Red",100,75,"52","Road Bikes","Bikes"
330,"Road-650 Red, 52","Red",100,75,"52","Road Bikes","Bikes"
330,"Road-650 Red, 52","Red",100,75,"52","Road Bikes","Bikes"
331,"Road-650 Red, 52","Red",100,75,"52","Road Bikes","Bikes"
331,"Road-650 Red, 52","Red",100,75,"52","Road Bikes","Bikes"
331,"Road-650 Red, 52","Red",100,75,"52","Road Bikes","Bikes"
331,"Road-650 Red, 52","Red",100,75,"52","Road Bikes","Bikes"
332,"Road-650 Black, 58","Black",100,75,"58","Road Bikes","Bikes"
332,"Road-650 Black, 58","Black",100,75,"58","Road Bikes","Bikes"
332,"Road-650 Black, 58","Black",100,75,"58","Road Bikes","Bikes"
332,"Road-650 Black, 58","Black",100,75,"58","Road Bikes","Bikes"
333,"Road-650 Black, 58","Black",100,75,"58","Road Bikes","Bikes"
333,"Road-650 Black, 58","Black",100,75,"58","Road Bikes","Bikes"
333,"Road-650 Black, 58","Black",100,75,"58","Road Bikes","Bikes"
333,"Road-650 Black, 58","Black",100,75,"58","Road Bikes","Bikes"
334,"Road-650 Black, 60","Black",100,75,"60","Road Bikes","Bikes"
334,"Road-650 Black, 60","Black",100,75,"60","Road Bikes","Bikes"
334,"Road-650 Black, 60","Black",100,75,"60","Road Bikes","Bikes"
334,"Road-650 Black, 60","Black",100,75,"60","Road Bikes","Bikes"
336,"Road-650 Black, 62","Black",100,75,"62","Road Bikes","Bikes"
336,"Road-650 Black, 62","Black",100,75,"62","Road Bikes","Bikes"
336,"Road-650 Black, 62","Black",100,75,"62","Road Bikes","Bikes"
336,"Road-650 Black, 62","Black",100,75,"62","Road Bikes","Bikes"
337,"Road-650 Black, 62","Black",100,75,"62","Road Bikes","Bikes"
337,"Road-650 Black, 62","Black",100,75,"62","Road Bikes","Bikes"
337,"Road-650 Black, 62","Black",100,75,"62","Road Bikes","Bikes"
337,"Road-650 Black, 62","Black",100,75,"62","Road Bikes","Bikes"
338,"Road-650 Black, 44","Black",100,75,"44","Road Bikes","Bikes"
338,"Road-650 Black, 44","Black",100,75,"44","Road Bikes","Bikes"
338,"Road-650 Black, 44","Black",100,75,"44","Road Bikes","Bikes"
338,"Road-650 Black, 44","Black",100,75,"44","Road Bikes","Bikes"
339,"Road-650 Black, 44","Black",100,75,"44","Road Bikes","Bikes"
339,"Road-650 Black, 44","Black",100,75,"44","Road Bikes","Bikes"
339,"Road-650 Black, 44","Black",100,75,"44","Road Bikes","Bikes"
339,"Road-650 Black, 44","Black",100,75,"44","Road Bikes","Bikes"
340,"Road-650 Black, 48","Black",100,75,"48","Road Bikes","Bikes"
340,"Road-650 Black, 48","Black",100,75,"48","Road Bikes","Bikes"
340,"Road-650 Black, 48","Black",100,75,"48","Road Bikes","Bikes"
340,"Road-650 Black, 48","Black",100,75,"48","Road Bikes","Bikes"
341,"Road-650 Black, 48","Black",100,75,"48","Road Bikes","Bikes"
341,"Road-650 Black, 48","Black",100,75,"48","Road Bikes","Bikes"
341,"Road-650 Black, 48","Black",100,75,"48","Road Bikes","Bikes"
341,"Road-650 Black, 48","Black",100,75,"48","Road Bikes","Bikes"
342,"Road-650 Black, 52","Black",100,75,"52","Road Bikes","Bikes"
342,"Road-650 Black, 52","Black",100,75,"52","Road Bikes","Bikes"
342,"Road-650 Black, 52","Black",100,75,"52","Road Bikes","Bikes"
342,"Road-650 Black, 52","Black",100,75,"52","Road Bikes","Bikes"
343,"Road-650 Black, 52","Black",100,75,"52","Road Bikes","Bikes"
343,"Road-650 Black, 52","Black",100,75,"52","Road Bikes","Bikes"
343,"Road-650 Black, 52","Black",100,75,"52","Road Bikes","Bikes"
343,"Road-650 Black, 52","Black",100,75,"52","Road Bikes","Bikes"
344,"Mountain-100 Silver, 38","Silver",100,75,"38","Mountain Bikes","Bikes"
344,"Mountain-100 Silver, 38","Silver",100,75,"38","Mountain Bikes","Bikes"
344,"Mountain-100 Silver, 38","Silver",100,75,"38","Mountain Bikes","Bikes"
344,"Mountain-100 Silver, 38","Silver",100,75,"38","Mountain Bikes","Bikes"
345,"Mountain-100 Silver, 42","Silver",100,75,"42","Mountain Bikes","Bikes"
345,"Mountain-100 Silver, 42","Silver",100,75,"42","Mountain Bikes","Bikes"
345,"Mountain-100 Silver, 42","Silver",100,75,"42","Mountain Bikes","Bikes"
345,"Mountain-100 Silver, 42","Silver",100,75,"42","Mountain Bikes","Bikes"
346,"Mountain-100 Silver, 44","Silver",100,75,"44","Mountain Bikes","Bikes"
346,"Mountain-100 Silver, 44","Silver",100,75,"44","Mountain Bikes","Bikes"
346,"Mountain-100 Silver, 44","Silver",100,75,"44","Mountain Bikes","Bikes"
346,"Mountain-100 Silver, 44","Silver",100,75,"44","Mountain Bikes","Bikes"
347,"Mountain-100 Silver, 48","Silver",100,75,"48","Mountain Bikes","Bikes"
347,"Mountain-100 Silver, 48","Silver",100,75,"48","Mountain Bikes","Bikes"
347,"Mountain-100 Silver, 48","Silver",100,75,"48","Mountain Bikes","Bikes"
347,"Mountain-100 Silver, 48","Silver",100,75,"48","Mountain Bikes","Bikes"
348,"Mountain-100 Black, 38","Black",100,75,"38","Mountain Bikes","Bikes"
348,"Mountain-100 Black, 38","Black",100,75,"38","Mountain Bikes","Bikes"
348,"Mountain-100 Black, 38","Black",100,75,"38","Mountain Bikes","Bikes"
348,"Mountain-100 Black, 38","Black",100,75,"38","Mountain Bikes","Bikes"
349,"Mountain-100 Black, 42","Black",100,75,"42","Mountain Bikes","Bikes"
349,"Mountain-100 Black, 42","Black",100,75,"42","Mountain Bikes","Bikes"
349,"Mountain-100 Black, 42","Black",100,75,"42","Mountain Bikes","Bikes"
349,"Mountain-100 Black, 42","Black",100,75,"42","Mountain Bikes","Bikes"
350,"Mountain-100 Black, 44","Black",100,75,"44","Mountain Bikes","Bikes"
350,"Mountain-100 Black, 44","Black",100,75,"44","Mountain Bikes","Bikes"
350,"Mountain-100 Black, 44","Black",100,75,"44","Mountain Bikes","Bikes"
350,"Mountain-100 Black, 44","Black",100,75,"44","Mountain Bikes","Bikes"
351,"Mountain-100 Black, 48","Black",100,75,"48","Mountain Bikes","Bikes"
351,"Mountain-100 Black, 48","Black",100,75,"48","Mountain Bikes","Bikes"
351,"Mountain-100 Black, 48","Black",100,75,"48","Mountain Bikes","Bikes"
351,"Mountain-100 Black, 48","Black",100,75,"48","Mountain Bikes","Bikes"
352,"Mountain-200 Silver, 38","Silver",100,75,"38","Mountain Bikes","Bikes"
352,"Mountain-200 Silver, 38","Silver",100,75,"38","Mountain Bikes","Bikes"
352,"Mountain-200 Silver, 38","Silver",100,75,"38","Mountain Bikes","Bikes"
352,"Mountain-200 Silver, 38","Silver",100,75,"38","Mountain Bikes","Bikes"
353,"Mountain-200 Silver, 38","Silver",100,75,"38","Mountain Bikes","Bikes"
353,"Mountain-200 Silver, 38","Silver",100,75,"38","Mountain Bikes","Bikes"
353,"Mountain-200 Silver, 38","Silver",100,75,"38","Mountain Bikes","Bikes"
353,"Mountain-200 Silver, 38","Silver",100,75,"38","Mountain Bikes","Bikes"
354,"Mountain-200 Silver, 42","Silver",100,75,"42","Mountain Bikes","Bikes"
354,"Mountain-200 Silver, 42","Silver",100,75,"42","Mountain Bikes","Bikes"
354,"Mountain-200 Silver, 42","Silver",100,75,"42","Mountain Bikes","Bikes"
354,"Mountain-200 Silver, 42","Silver",100,75,"42","Mountain Bikes","Bikes"
355,"Mountain-200 Silver, 42","Silver",100,75,"42","Mountain Bikes","Bikes"
355,"Mountain-200 Silver, 42","Silver",100,75,"42","Mountain Bikes","Bikes"
355,"Mountain-200 Silver, 42","Silver",100,75,"42","Mountain Bikes","Bikes"
355,"Mountain-200 Silver, 42","Silver",100,75,"42","Mountain Bikes","Bikes"
356,"Mountain-200 Silver, 46","Silver",100,75,"46","Mountain Bikes","Bikes"
356,"Mountain-200 Silver, 46","Silver",100,75,"46","Mountain Bikes","Bikes"
356,"Mountain-200 Silver, 46","Silver",100,75,"46","Mountain Bikes","Bikes"
356,"Mountain-200 Silver, 46","Silver",100,75,"46","Mountain Bikes","Bikes"
357,"Mountain-200 Silver, 46","Silver",100,75,"46","Mountain Bikes","Bikes"
357,"Mountain-200 Silver, 46","Silver",100,75,"46","Mountain Bikes","Bikes"
357,"Mountain-200 Silver, 46","Silver",100,75,"46","Mountain Bikes","Bikes"
357,"Mountain-200 Silver, 46","Silver",100,75,"46","Mountain Bikes","Bikes"
358,"Mountain-200 Black, 38","Black",100,75,"38","Mountain Bikes","Bikes"
358,"Mountain-200 Black, 38","Black",100,75,"38","Mountain Bikes","Bikes"
358,"Mountain-200 Black, 38","Black",100,75,"38","Mountain Bikes","Bikes"
358,"Mountain-200 Black, 38","Black",100,75,"38","Mountain Bikes","Bikes"
359,"Mountain-200 Black, 38","Black",100,75,"38","Mountain Bikes","Bikes"
359,"Mountain-200 Black, 38","Black",100,75,"38","Mountain Bikes","Bikes"
